t_sec,x_m,y_m,vx_mps,vy_mps
287.63844000000023,0.5744587297519946,0.28974624988845027,0.01918012272204561,0.0031672545422245513
287.6484400000002,0.574650530979215,0.2897779224338725,0.01918012272204006,0.0031672545422245513
287.6584400000002,0.5748423322064354,0.28980959497929476,0.01918012272204561,0.003167254542227327
287.6684400000002,0.575034133433656,0.28984126752471706,0.019180122722101123,0.0031672545422356535
287.67844000000025,0.5752259346608775,0.2898729400701395,0.01918012272209557,0.0031672545422356535
287.68844000000024,0.5754177358880979,0.2899046126155618,0.01918012272204561,0.003167254542227327
287.69844000000023,0.5756095371153184,0.289936285160984,0.01918012272204561,0.0031672545422245513
287.7084400000002,0.5758013383425388,0.28996795770640627,0.01918012272204006,0.003167254542227327
287.7184400000002,0.5759931395697592,0.28999963025182857,0.01918012272204561,0.003167254542227327
287.7284400000002,0.5761849407969797,0.2900313027972508,0.019180122722101123,0.0031672545422356535
287.73844000000025,0.5763767420242012,0.2900629753426733,0.01918012272209557,0.0031672545422356535
287.74844000000024,0.5765685432514216,0.2900946478880955,0.01918012272204561,0.0031672545422245513
287.75844000000023,0.5767603444786421,0.29012632043351777,0.01918012272204561,0.003167254542227327
287.7684400000002,0.5769521457058625,0.29015799297894007,0.01918012272204006,0.003167254542227327
287.7784400000002,0.5771439469330829,0.2901896655243623,0.01918012272204561,0.0031672545422245513
287.7884400000002,0.5773357481603034,0.29022133806978456,0.019180122722101123,0.0031672545422356535
287.79844000000026,0.5775275493875249,0.29025301061520703,0.01918012272209557,0.0031672545422356535
287.80844000000025,0.5777193506147453,0.2902846831606293,0.01918012272204561,0.0031672545422245513
287.81844000000024,0.5779111518419658,0.2903163557060515,0.01918012272204561,0.003167254542227327
287.8284400000002,0.5781029530691862,0.2903480282514738,0.01918012272204006,0.003167254542227327
287.8384400000002,0.5782947542964066,0.29037970079689607,0.01918012272204561,0.0031672545422245513
287.8484400000002,0.5784865555236272,0.2904113733423183,0.01918012272204561,0.003167254542227327
287.8584400000002,0.5786783567508476,0.2904430458877406,0.01918012272209557,0.0031672545422356535
287.86844000000025,0.5788701579780691,0.290474718433163,0.01918012272209557,0.0031672545422356535
287.87844000000024,0.5790619592052895,0.2905063909785853,0.01918012272204561,0.003167254542227327
287.88844000000023,0.57925376043251,0.2905380635240076,0.01918012272204561,0.0031672545422245513
287.8984400000002,0.5794455616597304,0.2905697360694298,0.01918012272204561,0.003167254542227327
287.9084400000002,0.5796373628869509,0.2906014086148521,0.01918012272204561,0.003167254542227327
287.9184400000002,0.5798291641141713,0.29063308116027436,0.01918012272209557,0.003167254542232878
287.92844000000025,0.5800209653413928,0.2906647537056968,0.01918012272209557,0.0031672545422356535
287.93844000000024,0.5802127665686132,0.2906964262511191,0.01918012272204561,0.003167254542227327
287.94844000000023,0.5804045677958337,0.2907280987965413,0.01918012272204561,0.0031672545422245513
287.9584400000002,0.5805963690230541,0.29075977134196357,0.01918012272204561,0.003167254542227327
287.9684400000002,0.5807881702502746,0.29079144388738587,0.01918012272204561,0.003167254542227327
287.9784400000002,0.580979971477495,0.2908231164328081,0.01918012272209557,0.0031672545422356535
287.98844000000025,0.5811717727047165,0.2908547889782306,0.01918012272209557,0.0031672545422356535
287.99844000000024,0.5813635739319369,0.29088646152365283,0.01918012272204561,0.0031672545422245513
288.00844000000023,0.5815553751591575,0.2909181340690751,0.01918012272204561,0.003167254542227327
288.0184400000002,0.5817471763863779,0.2909498066144974,0.01918012272204006,0.003167254542227327
288.0284400000002,0.5819389776135983,0.2909814791599196,0.01918012272204561,0.0031672545422245513
288.0384400000002,0.5821307788408188,0.29101315170534187,0.019180122722101123,0.0031672545422356535
288.04844000000026,0.5823225800680403,0.29104482425076433,0.01918012272209557,0.0031672545422356535
288.05844000000025,0.5825143812952607,0.2910764967961866,0.01918012272204561,0.0031672545422245513
288.06844000000024,0.5827061825224812,0.2911081693416088,0.01918012272204561,0.003167254542227327
288.0784400000002,0.5828979837497016,0.2911398418870311,0.01918012272204006,0.003167254542227327
288.0884400000002,0.583089784976922,0.29117151443245337,0.01918012272204561,0.0031672545422245513
288.0984400000002,0.5832815862041425,0.2912031869778756,0.01918012272204561,0.003167254542227327
288.1084400000002,0.5834733874313629,0.2912348595232979,0.01918012272209557,0.0031672545422356535
288.11844000000025,0.5836651886585844,0.29126653206872033,0.019180122722101123,0.0031672545422356535
288.12844000000024,0.5838569898858049,0.29129820461414263,0.01918012272204561,0.003167254542227327
288.13844000000023,0.5840487911130253,0.2913298771595649,0.01918012272204006,0.0031672545422245513
288.1484400000002,0.5842405923402457,0.2913615497049871,0.01918012272204561,0.003167254542227327
288.1584400000002,0.5844323935674662,0.2913932222504094,0.01918012272204561,0.003167254542227327
288.1684400000002,0.5846241947946866,0.29142489479583167,0.01918012272209557,0.003167254542232878
288.17844000000025,0.5848159960219081,0.2914565673412541,0.019180122722101123,0.0031672545422356535
288.18844000000024,0.5850077972491287,0.2914882398866764,0.01918012272204561,0.003167254542227327
288.19844000000023,0.5851995984763491,0.2915199124320986,0.01918012272204006,0.0031672545422245513
288.2084400000002,0.5853913997035695,0.2915515849775209,0.01918012272204561,0.003167254542227327
288.2184400000002,0.58558320093079,0.2915832575229432,0.01918012272204561,0.003167254542227327
288.2284400000002,0.5857750021580104,0.2916149300683654,0.01918012272209557,0.0031672545422356535
288.23844000000025,0.5859668033852319,0.2916466026137879,0.019180122722101123,0.0031672545422356535
288.24844000000024,0.5861586046124524,0.29167827515921013,0.01918012272204561,0.0031672545422245513
288.25844000000023,0.5863504058396728,0.2917099477046324,0.01918012272204006,0.003167254542227327
288.2684400000002,0.5865422070668932,0.2917416202500547,0.01918012272204561,0.003167254542227327
288.2784400000002,0.5867340082941137,0.2917732927954769,0.01918012272204561,0.0031672545422245513
288.2884400000002,0.5869258095213341,0.29180496534089917,0.01918012272209557,0.0031672545422356535
288.29844000000026,0.5871176107485556,0.29183663788632164,0.01918012272209557,0.0031672545422356535
288.30844000000025,0.587309411975776,0.2918683104317439,0.01918012272204561,0.0031672545422245513
288.31844000000024,0.5875012132029965,0.29189998297716613,0.01918012272204561,0.003167254542227327
288.3284400000002,0.5876930144302169,0.29193165552258843,0.01918012272204561,0.003167254542227327
288.3384400000002,0.5878848156574374,0.2919633280680107,0.01918012272204561,0.0031672545422245513
288.3484400000002,0.5880766168846578,0.2919950006134329,0.01918012272204006,0.003167254542227327
288.3584400000002,0.5882684181118782,0.2920266731588552,0.01918012272209557,0.0031672545422356535
288.36844000000025,0.5884602193390998,0.29205834570427763,0.019180122722101123,0.0031672545422356535
288.37844000000024,0.5886520205663203,0.29209001824969993,0.01918012272204561,0.003167254542227327
288.38844000000023,0.5888438217935407,0.2921216907951222,0.01918012272204006,0.0031672545422245513
288.3984400000002,0.5890356230207611,0.2921533633405444,0.01918012272204561,0.003167254542227327
288.4084400000002,0.5892274242479816,0.2921850358859667,0.01918012272204561,0.003167254542227327
288.4184400000002,0.589419225475202,0.29221670843138897,0.01918012272209557,0.0031672545422356535
288.42844000000025,0.5896110267024235,0.29224838097681144,0.019180122722101123,0.0031672545422356535
288.43844000000024,0.589802827929644,0.2922800535222337,0.01918012272204561,0.0031672545422245513
288.44844000000023,0.5899946291568644,0.29231172606765593,0.01918012272204006,0.0031672545422245513
288.4584400000002,0.5901864303840848,0.2923433986130782,0.01918012272204561,0.003167254542227327
288.4684400000002,0.5903782316113053,0.2923750711585005,0.01918012272204561,0.003167254542227327
288.4784400000002,0.5905700328385257,0.2924067437039227,0.01918012272209557,0.0031672545422356535
288.48844000000025,0.5907618340657472,0.2924384162493452,0.019180122722101123,0.0031672545422356535
288.49844000000024,0.5909536352929677,0.29247008879476744,0.01918012272204561,0.0031672545422245513
288.50844000000023,0.5911454365201881,0.2925017613401897,0.01918012272204006,0.003167254542227327
288.5184400000002,0.5913372377474085,0.292533433885612,0.01918012272204561,0.003167254542227327
288.5284400000002,0.591529038974629,0.2925651064310342,0.01918012272204561,0.0031672545422245513
288.5384400000002,0.5917208402018495,0.2925967789764565,0.01918012272209557,0.0031672545422356535
288.54844000000026,0.591912641429071,0.29262845152187894,0.019180122722101123,0.0031672545422356535
288.55844000000025,0.5921044426562915,0.2926601240673012,0.01918012272204561,0.003167254542227327
288.56844000000024,0.5922962438835119,0.2926917966127235,0.01918012272204006,0.003167254542227327
288.5784400000002,0.5924880451107323,0.29272346915814573,0.01918012272204561,0.0031672545422245513
288.5884400000002,0.5926798463379528,0.292755141703568,0.01918012272204561,0.0031672545422245513
288.5984400000002,0.5928716475651732,0.2927868142489902,0.01918012272204006,0.003167254542227327
288.6084400000002,0.5930634487923936,0.2928184867944125,0.019180122722101123,0.0031672545422356535
288.61844000000025,0.5932552500196152,0.29285015933983494,0.019180122722101123,0.0031672545422356535
288.62844000000024,0.5934470512468356,0.29288183188525724,0.01918012272204006,0.003167254542227327
288.63844000000023,0.593638852474056,0.2929135044306795,0.01918012272204561,0.0031672545422245513
288.6484400000002,0.5938306537012765,0.29294517697610173,0.01918012272204561,0.003167254542227327
288.6584400000002,0.5940224549284969,0.29297684952152403,0.01918012272204006,0.003167254542227327
288.6684400000002,0.5942142561557173,0.2930085220669463,0.01918012272209557,0.0031672545422356535
288.67844000000025,0.5944060573829388,0.29304019461236874,0.019180122722101123,0.0031672545422356535
288.68844000000024,0.5945978586101593,0.293071867157791,0.01918012272204561,0.0031672545422245513
288.69844000000023,0.5947896598373797,0.29310353970321323,0.01918012272204561,0.003167254542227327
288.7084400000002,0.5949814610646003,0.29313521224863553,0.01918012272204561,0.003167254542227327
288.7184400000002,0.5951732622918207,0.2931668847940578,0.01918012272204006,0.0031672545422245513
288.7284400000002,0.5953650635190411,0.29319855733948,0.01918012272209557,0.0031672545422356535
288.73844000000025,0.5955568647462626,0.2932302298849025,0.019180122722101123,0.0031672545422356535
288.74844000000024,0.5957486659734831,0.29326190243032474,0.01918012272204561,0.0031672545422245513
288.75844000000023,0.5959404672007035,0.293293574975747,0.01918012272204561,0.003167254542227327
288.7684400000002,0.596132268427924,0.2933252475211693,0.01918012272204561,0.003167254542227327
288.7784400000002,0.5963240696551444,0.29335692006659153,0.01918012272204006,0.0031672545422245513
288.7884400000002,0.5965158708823648,0.2933885926120138,0.01918012272209557,0.0031672545422356535
288.79844000000026,0.5967076721095863,0.29342026515743624,0.019180122722101123,0.0031672545422356535
288.80844000000025,0.5968994733368068,0.2934519377028585,0.01918012272204561,0.003167254542227327
288.81844000000024,0.5970912745640272,0.2934836102482808,0.01918012272204006,0.003167254542227327
288.8284400000002,0.5972830757912476,0.29351528279370304,0.01918012272204561,0.0031672545422245513
288.8384400000002,0.5974748770184681,0.2935469553391253,0.01918012272204561,0.003167254542227327
288.8484400000002,0.5976666782456885,0.2935786278845476,0.01918012272204561,0.003167254542227327
288.8584400000002,0.597858479472909,0.29361030042996983,0.019180122722101123,0.003167254542232878
288.86844000000025,0.5980502807001306,0.29364197297539224,0.01918012272209557,0.0031672545422356535
288.87844000000024,0.598242081927351,0.29367364552081454,0.01918012272204006,0.003167254542227327
288.88844000000023,0.5984338831545714,0.2937053180662368,0.01918012272204561,0.0031672545422245513
288.8984400000002,0.5986256843817919,0.29373699061165903,0.01918012272204561,0.003167254542227327
288.9084400000002,0.5988174856090123,0.29376866315708133,0.01918012272204006,0.003167254542227327
288.9184400000002,0.5990092868362327,0.2938003357025036,0.019180122722101123,0.0031672545422356535
288.92844000000025,0.5992010880634543,0.29383200824792605,0.019180122722101123,0.0031672545422356535
288.93844000000024,0.5993928892906747,0.2938636807933483,0.01918012272204006,0.0031672545422245513
288.94844000000023,0.5995846905178951,0.29389535333877054,0.01918012272204561,0.003167254542227327
288.9584400000002,0.5997764917451156,0.29392702588419284,0.01918012272204561,0.003167254542227327
288.9684400000002,0.599968292972336,0.2939586984296151,0.01918012272204006,0.0031672545422245513
288.9784400000002,0.6001600941995564,0.29399037097503733,0.019180122722101123,0.0031672545422356535
288.98844000000025,0.600351895426778,0.2940220435204598,0.019180122722101123,0.0031672545422356535
288.99844000000024,0.6005436966539984,0.29405371606588204,0.01918012272204006,0.0031672545422245513
289.00844000000023,0.6007354978812188,0.2940853886113043,0.01918012272204561,0.003167254542227327
289.0184400000002,0.6009272991084393,0.2941170611567266,0.01918012272204561,0.003167254542227327
289.0284400000002,0.6011191003356597,0.29414873370214883,0.01918012272204006,0.0031672545422245513
289.0384400000002,0.6013109015628801,0.2941804062475711,0.019180122722101123,0.0031672545422356535
289.04844000000026,0.6015027027901018,0.29421207879299355,0.019180122722101123,0.0031672545422356535
289.05844000000025,0.6016945040173222,0.2942437513384158,0.01918012272204006,0.003167254542227327
289.06844000000024,0.6018863052445426,0.2942754238838381,0.01918012272204561,0.003167254542227327
289.0784400000002,0.6020781064717631,0.29430709642926034,0.01918012272204561,0.0031672545422245513
289.0884400000002,0.6022699076989835,0.2943387689746826,0.01918012272204006,0.003167254542227327
289.0984400000002,0.6024617089262039,0.2943704415201049,0.01918012272204561,0.003167254542227327
289.1084400000002,0.6026535101534244,0.29440211406552713,0.019180122722101123,0.003167254542232878
289.11844000000025,0.6028453113806459,0.29443378661094954,0.01918012272209557,0.0031672545422356535
289.12844000000024,0.6030371126078663,0.29446545915637184,0.01918012272204561,0.003167254542227327
289.13844000000023,0.6032289138350868,0.2944971317017941,0.01918012272204561,0.0031672545422245513
289.1484400000002,0.6034207150623072,0.29452880424721634,0.01918012272204006,0.003167254542227327
289.1584400000002,0.6036125162895276,0.29456047679263864,0.01918012272204561,0.003167254542227327
289.1684400000002,0.6038043175167481,0.2945921493380609,0.019180122722101123,0.0031672545422356535
289.17844000000025,0.6039961187439696,0.29462382188348335,0.01918012272209557,0.0031672545422356535
289.18844000000024,0.60418791997119,0.2946554944289056,0.01918012272204561,0.0031672545422245513
289.19844000000023,0.6043797211984105,0.29468716697432784,0.01918012272204561,0.003167254542227327
289.2084400000002,0.604571522425631,0.29471883951975014,0.01918012272204006,0.003167254542227327
289.2184400000002,0.6047633236528513,0.2947505120651724,0.01918012272204561,0.0031672545422245513
289.2284400000002,0.6049551248800719,0.29478218461059463,0.019180122722101123,0.0031672545422356535
289.23844000000025,0.6051469261072934,0.2948138571560171,0.01918012272209557,0.0031672545422356535
289.24844000000024,0.6053387273345138,0.29484552970143935,0.01918012272204006,0.003167254542227327
289.25844000000023,0.6055305285617342,0.29487720224686165,0.01918012272204561,0.003167254542227327
289.2684400000002,0.6057223297889547,0.2949088747922839,0.01918012272204561,0.0031672545422245513
289.2784400000002,0.6059141310161751,0.29494054733770614,0.01918012272204006,0.0031672545422245513
289.2884400000002,0.6061059322433955,0.2949722198831284,0.019180122722101123,0.0031672545422356535
289.29844000000026,0.6062977334706171,0.29500389242855085,0.019180122722101123,0.0031672545422356535
289.30844000000025,0.6064895346978375,0.2950355649739731,0.01918012272204006,0.003167254542227327
289.31844000000024,0.6066813359250579,0.2950672375193954,0.01918012272204561,0.003167254542227327
289.3284400000002,0.6068731371522784,0.29509891006481764,0.01918012272204561,0.0031672545422245513
289.3384400000002,0.6070649383794988,0.2951305826102399,0.01918012272204006,0.003167254542227327
289.3484400000002,0.6072567396067192,0.2951622551556622,0.01918012272204561,0.003167254542227327
289.3584400000002,0.6074485408339397,0.29519392770108444,0.019180122722101123,0.0031672545422356535
289.36844000000025,0.6076403420611612,0.2952256002465069,0.01918012272209557,0.0031672545422356535
289.37844000000024,0.6078321432883816,0.29525727279192915,0.01918012272204561,0.0031672545422245513
289.38844000000023,0.6080239445156022,0.2952889453373514,0.01918012272204561,0.0031672545422245513
289.3984400000002,0.6082157457428226,0.29532061788277364,0.01918012272204006,0.003167254542227327
289.4084400000002,0.608407546970043,0.29535229042819594,0.01918012272204561,0.003167254542227327
289.4184400000002,0.6085993481972635,0.2953839629736182,0.019180122722101123,0.0031672545422356535
289.42844000000025,0.608791149424485,0.29541563551904065,0.01918012272209557,0.0031672545422356535
289.43844000000024,0.6089829506517054,0.2954473080644629,0.01918012272204561,0.0031672545422245513
289.44844000000023,0.6091747518789259,0.29547898060988514,0.01918012272204561,0.003167254542227327
289.4584400000002,0.6093665531061463,0.29551065315530745,0.01918012272204006,0.003167254542227327
289.4684400000002,0.6095583543333667,0.2955423257007297,0.01918012272204561,0.0031672545422245513
289.4784400000002,0.6097501555605872,0.29557399824615194,0.019180122722101123,0.0031672545422356535
289.48844000000025,0.6099419567878087,0.2956056707915744,0.01918012272209557,0.0031672545422356535
289.49844000000024,0.6101337580150291,0.29563734333699665,0.01918012272204561,0.003167254542227327
289.50844000000023,0.6103255592422496,0.29566901588241895,0.01918012272204561,0.003167254542227327
289.5184400000002,0.61051736046947,0.2957006884278412,-0.015528668410885738,0.0051234691100160434
289.5284400000002,0.6100149858740319,0.29577148526461927,-0.15777781238616173,0.013140741928144295
289.5384400000002,0.6073618042217468,0.2959635032664041,-0.2653181652292669,0.019201800178536566
289.54844000000026,0.6047086225694466,0.29615552126819,-0.2653181652292613,0.01920180017853934
289.55844000000025,0.6020554409171616,0.29634753926997487,-0.2653181652285064,0.01920180017848383
289.56844000000024,0.5994022592648764,0.2965395572717597,-0.2653181652285064,0.019201800178481054
289.5784400000002,0.5967490776125914,0.2967315752735445,-0.2653181652285064,0.01920180017848383
289.5884400000002,0.5940958959603063,0.29692359327532936,-0.2653181652285119,0.01920180017848383
289.5984400000002,0.5914427143080212,0.29711561127711417,-0.2653181652292613,0.019201800178536566
289.60844000000026,0.5887895326557211,0.2973076292789001,-0.2653181652292613,0.01920180017853934
289.61844000000025,0.586136351003436,0.29749964728068495,-0.2653181652285064,0.01920180017848383
289.62844000000024,0.583483169351151,0.29769166528246976,-0.2653181652285064,0.01920180017848383
289.63844000000023,0.5808299876988658,0.29788368328425463,-0.2653181652285119,0.01920180017848383
